invoice_number,sale_date,sale_type,salesperson,customer,product,material_type,quantity,price
INV-04284,2025-01-30,cash,Gopal Vaidya,"Saha, Warrior and Tella Distributors",Nylon Fabric,nylon,9,180
INV-04284,2025-01-30,cash,Gopal Vaidya,"Saha, Warrior and Tella Distributors",Nylon Fabric,nylon,18,180
INV-04285,2024-04-26,credit,Christopher Sridhar,"Gaba, Choudhary and Sathe Fabrics",Silk Fabric,silk,3,350
INV-04285,2024-04-26,credit,Christopher Sridhar,"Gaba, Choudhary and Sathe Fabrics",Wool Fabric,wool,12,200
INV-04285,2024-04-26,credit,Christopher Sridhar,"Gaba, Choudhary and Sathe Fabrics",Cotton Fabric,cotton,24,120
INV-04286,2026-06-20,cash,Nikita Rajan,Mahal-Mittal Enterprises,Yarn Roll,yarn,14,90
INV-04286,2026-06-20,cash,Nikita Rajan,Mahal-Mittal Enterprises,Wool Fabric,wool,15,200
INV-04286,2026-06-20,cash,Nikita Rajan,Mahal-Mittal Enterprises,Cotton Fabric,cotton,5,120
INV-04286,2026-06-20,cash,Nikita Rajan,Mahal-Mittal Enterprises,Polyester Sheet,polyester,11,150
INV-04287,2024-08-27,cash,Samarth Ratta,Narula-Natarajan Traders,Nylon Fabric,nylon,24,180
INV-04287,2024-08-27,cash,Samarth Ratta,Narula-Natarajan Traders,Wool Fabric,wool,4,200
INV-04287,2024-08-27,cash,Samarth Ratta,Narula-Natarajan Traders,Silk Fabric,silk,23,350
INV-04287,2024-08-27,cash,Samarth Ratta,Narula-Natarajan Traders,Silk Fabric,silk,12,350
INV-04288,2026-10-14,cash,Manya Soni,Master-Narula Distributors,Nylon Fabric,nylon,18,180
INV-04288,2026-10-14,cash,Manya Soni,Master-Narula Distributors,Cotton Fabric,cotton,21,120
INV-04289,2026-05-10,credit,Kashvi Vohra,Dube LLC Textiles,Wool Fabric,wool,18,200
INV-04289,2026-05-10,credit,Kashvi Vohra,Dube LLC Textiles,Silk Fabric,silk,6,350
INV-04290,2026-07-12,cash,Varenya Padmanabhan,Varma-Kar Mart,Polyester Sheet,polyester,1,150
INV-04290,2026-07-12,cash,Varenya Padmanabhan,Varma-Kar Mart,Yarn Roll,yarn,8,90
INV-04291,2024-12-28,credit,Urmi Gandhi,"Atwal, Narula and Sengupta Enterprises",Yarn Roll,yarn,6,90
INV-04291,2024-12-28,credit,Urmi Gandhi,"Atwal, Narula and Sengupta Enterprises",Silk Fabric,silk,24,350
INV-04292,2025-05-10,credit,Urmi Gandhi,"Amble, Nadig and Dhaliwal Textiles",Nylon Fabric,nylon,24,180
INV-04292,2025-05-10,credit,Urmi Gandhi,"Amble, Nadig and Dhaliwal Textiles",Nylon Fabric,nylon,17,180
INV-04292,2025-05-10,credit,Urmi Gandhi,"Amble, Nadig and Dhaliwal Textiles",Nylon Fabric,nylon,13,180
INV-04293,2026-11-29,cash,Bakhshi Kala,Shroff-Mishra Retailers,Yarn Roll,yarn,14,90
INV-04293,2026-11-29,cash,Bakhshi Kala,Shroff-Mishra Retailers,Silk Fabric,silk,21,350
INV-04293,2026-11-29,cash,Bakhshi Kala,Shroff-Mishra Retailers,Wool Fabric,wool,19,200
INV-04293,2026-11-29,cash,Bakhshi Kala,Shroff-Mishra Retailers,Polyester Sheet,polyester,10,150
INV-04294,2026-01-08,cash,Ronith Mahal,Suri and Sons Stores,Wool Fabric,wool,17,200
INV-04294,2026-01-08,cash,Ronith Mahal,Suri and Sons Stores,Polyester Sheet,polyester,14,150
INV-04294,2026-01-08,cash,Ronith Mahal,Suri and Sons Stores,Yarn Roll,yarn,19,90
INV-04295,2024-11-22,cash,Bakhshi Kala,"Mittal, Majumdar and Kurian Distributors",Nylon Fabric,nylon,3,180
INV-04295,2024-11-22,cash,Bakhshi Kala,"Mittal, Majumdar and Kurian Distributors",Cotton Fabric,cotton,11,120
INV-04296,2024-08-12,cash,Raksha Kapadia,Chaudhari-Prashad Stores,Silk Fabric,silk,14,350
INV-04296,2024-08-12,cash,Raksha Kapadia,Chaudhari-Prashad Stores,Nylon Fabric,nylon,13,180
INV-04296,2024-08-12,cash,Raksha Kapadia,Chaudhari-Prashad Stores,Polyester Sheet,polyester,17,150
INV-04296,2024-08-12,cash,Raksha Kapadia,Chaudhari-Prashad Stores,Polyester Sheet,polyester,24,150
INV-04297,2026-07-11,cash,Geetika Vig,Seshadri-Kibe Retailers,Cotton Fabric,cotton,21,120
INV-04297,2026-07-11,cash,Geetika Vig,Seshadri-Kibe Retailers,Yarn Roll,yarn,9,90
INV-04298,2026-07-15,cash,Faris Dugar,Ghose LLC Fabrics,Silk Fabric,silk,24,350
INV-04298,2026-07-15,cash,Faris Dugar,Ghose LLC Fabrics,Silk Fabric,silk,22,350
INV-04298,2026-07-15,cash,Faris Dugar,Ghose LLC Fabrics,Polyester Sheet,polyester,18,150
INV-04298,2026-07-15,cash,Faris Dugar,Ghose LLC Fabrics,Cotton Fabric,cotton,12,120
INV-04299,2025-05-26,cash,Varenya Padmanabhan,"Keer, Dugal and Mody Traders",Yarn Roll,yarn,11,90
INV-04299,2025-05-26,cash,Varenya Padmanabhan,"Keer, Dugal and Mody Traders",Silk Fabric,silk,2,350
INV-04299,2025-05-26,cash,Varenya Padmanabhan,"Keer, Dugal and Mody Traders",Wool Fabric,wool,7,200
INV-04299,2025-05-26,cash,Varenya Padmanabhan,"Keer, Dugal and Mody Traders",Nylon Fabric,nylon,22,180
INV-04300,2025-11-25,credit,Theodore Misra,"Sarma, Kannan and Sani Fabrics",Wool Fabric,wool,9,200
INV-04300,2025-11-25,credit,Theodore Misra,"Sarma, Kannan and Sani Fabrics",Cotton Fabric,cotton,1,120
INV-04300,2025-11-25,credit,Theodore Misra,"Sarma, Kannan and Sani Fabrics",Wool Fabric,wool,13,200
INV-04300,2025-11-25,credit,Theodore Misra,"Sarma, Kannan and Sani Fabrics",Silk Fabric,silk,19,350
INV-04301,2025-10-25,cash,Keya Rajagopal,Naik Group Fabrics,Polyester Sheet,polyester,21,150
INV-04301,2025-10-25,cash,Keya Rajagopal,Naik Group Fabrics,Cotton Fabric,cotton,5,120
INV-04301,2025-10-25,cash,Keya Rajagopal,Naik Group Fabrics,Polyester Sheet,polyester,19,150
INV-04301,2025-10-25,cash,Keya Rajagopal,Naik Group Fabrics,Cotton Fabric,cotton,17,120
INV-04302,2026-10-08,cash,Gopal Vaidya,Pal-D’Alia Textiles,Yarn Roll,yarn,10,90
INV-04302,2026-10-08,cash,Gopal Vaidya,Pal-D’Alia Textiles,Wool Fabric,wool,3,200
INV-04303,2024-11-01,credit,Ronith Mahal,"Upadhyay, Char and Vora Mart",Silk Fabric,silk,22,350
INV-04303,2024-11-01,credit,Ronith Mahal,"Upadhyay, Char and Vora Mart",Wool Fabric,wool,8,200
INV-04303,2024-11-01,credit,Ronith Mahal,"Upadhyay, Char and Vora Mart",Silk Fabric,silk,4,350
INV-04304,2026-04-02,cash,Nikita Rajan,Pingle Inc Stores,Wool Fabric,wool,17,200
INV-04304,2026-04-02,cash,Nikita Rajan,Pingle Inc Stores,Cotton Fabric,cotton,17,120
INV-04304,2026-04-02,cash,Nikita Rajan,Pingle Inc Stores,Cotton Fabric,cotton,5,120
INV-04304,2026-04-02,cash,Nikita Rajan,Pingle Inc Stores,Cotton Fabric,cotton,17,120
INV-04305,2026-07-19,credit,Raksha Kapadia,"Bobal, Raj and Ram Distributors",Cotton Fabric,cotton,19,120
INV-04305,2026-07-19,credit,Raksha Kapadia,"Bobal, Raj and Ram Distributors",Silk Fabric,silk,3,350
INV-04305,2026-07-19,credit,Raksha Kapadia,"Bobal, Raj and Ram Distributors",Wool Fabric,wool,19,200
INV-04305,2026-07-19,credit,Raksha Kapadia,"Bobal, Raj and Ram Distributors",Silk Fabric,silk,14,350
INV-04306,2024-07-19,cash,Geetika Vig,"Nadkarni, Karpe and Bandi Stores",Silk Fabric,silk,21,350
INV-04306,2024-07-19,cash,Geetika Vig,"Nadkarni, Karpe and Bandi Stores",Cotton Fabric,cotton,5,120
INV-04306,2024-07-19,cash,Geetika Vig,"Nadkarni, Karpe and Bandi Stores",Yarn Roll,yarn,12,90
INV-04307,2025-12-23,cash,Faris Dugar,"Chaudhary, Chaudry and Patla Textiles",Nylon Fabric,nylon,12,180
INV-04307,2025-12-23,cash,Faris Dugar,"Chaudhary, Chaudry and Patla Textiles",Polyester Sheet,polyester,21,150
INV-04307,2025-12-23,cash,Faris Dugar,"Chaudhary, Chaudry and Patla Textiles",Polyester Sheet,polyester,21,150
INV-04308,2025-12-13,credit,Ronith Mahal,"Shere, Nigam and Srinivasan Retailers",Silk Fabric,silk,2,350
INV-04308,2025-12-13,credit,Ronith Mahal,"Shere, Nigam and Srinivasan Retailers",Wool Fabric,wool,13,200
INV-04308,2025-12-13,credit,Ronith Mahal,"Shere, Nigam and Srinivasan Retailers",Yarn Roll,yarn,2,90
INV-04309,2024-08-26,cash,Hema Talwar,Sampath Group Retailers,Polyester Sheet,polyester,22,150
INV-04309,2024-08-26,cash,Hema Talwar,Sampath Group Retailers,Polyester Sheet,polyester,16,150
INV-04309,2024-08-26,cash,Hema Talwar,Sampath Group Retailers,Polyester Sheet,polyester,16,150
INV-04309,2024-08-26,cash,Hema Talwar,Sampath Group Retailers,Yarn Roll,yarn,16,90
INV-04310,2025-08-14,credit,Kashvi Vohra,"Sengupta, Hans and Vaidya Enterprises",Silk Fabric,silk,5,350
INV-04310,2025-08-14,credit,Kashvi Vohra,"Sengupta, Hans and Vaidya Enterprises",Yarn Roll,yarn,11,90
INV-04310,2025-08-14,credit,Kashvi Vohra,"Sengupta, Hans and Vaidya Enterprises",Nylon Fabric,nylon,24,180
INV-04311,2025-02-12,cash,Nikita Rajan,"Chad, Mandal and Kibe Traders",Cotton Fabric,cotton,10,120
INV-04311,2025-02-12,cash,Nikita Rajan,"Chad, Mandal and Kibe Traders",Wool Fabric,wool,10,200
INV-04311,2025-02-12,cash,Nikita Rajan,"Chad, Mandal and Kibe Traders",Yarn Roll,yarn,17,90
INV-04311,2025-02-12,cash,Nikita Rajan,"Chad, Mandal and Kibe Traders",Nylon Fabric,nylon,2,180
INV-04312,2026-07-15,credit,Hema Talwar,Roy-Das Traders,Polyester Sheet,polyester,9,150
INV-04312,2026-07-15,credit,Hema Talwar,Roy-Das Traders,Polyester Sheet,polyester,7,150
INV-04313,2025-07-22,credit,Manya Soni,"Nanda, Mall and Barman Mart",Polyester Sheet,polyester,13,150
INV-04313,2025-07-22,credit,Manya Soni,"Nanda, Mall and Barman Mart",Yarn Roll,yarn,4,90
INV-04313,2025-07-22,credit,Manya Soni,"Nanda, Mall and Barman Mart",Silk Fabric,silk,18,350
INV-04314,2026-07-06,credit,Raksha Kapadia,Loyal-Chatterjee Mart,Wool Fabric,wool,6,200
INV-04314,2026-07-06,credit,Raksha Kapadia,Loyal-Chatterjee Mart,Nylon Fabric,nylon,5,180
INV-04314,2026-07-06,credit,Raksha Kapadia,Loyal-Chatterjee Mart,Silk Fabric,silk,2,350
INV-04315,2024-07-28,cash,Nikita Rajan,Narula-Arya Fabrics,Yarn Roll,yarn,17,90
INV-04315,2024-07-28,cash,Nikita Rajan,Narula-Arya Fabrics,Yarn Roll,yarn,2,90
INV-04315,2024-07-28,cash,Nikita Rajan,Narula-Arya Fabrics,Cotton Fabric,cotton,1,120
INV-04316,2024-01-13,credit,Ishwar Patla,Koshy-Varughese Distributors,Wool Fabric,wool,13,200
INV-04316,2024-01-13,credit,Ishwar Patla,Koshy-Varughese Distributors,Yarn Roll,yarn,13,90
INV-04317,2025-11-27,credit,Ishaan Krish,Kothari Inc Stores,Nylon Fabric,nylon,23,180
INV-04317,2025-11-27,credit,Ishaan Krish,Kothari Inc Stores,Yarn Roll,yarn,16,90
INV-04318,2024-03-11,cash,Ronith Mahal,Chakraborty Ltd Mart,Cotton Fabric,cotton,25,120
INV-04318,2024-03-11,cash,Ronith Mahal,Chakraborty Ltd Mart,Wool Fabric,wool,2,200
INV-04318,2024-03-11,cash,Ronith Mahal,Chakraborty Ltd Mart,Wool Fabric,wool,11,200
INV-04318,2024-03-11,cash,Ronith Mahal,Chakraborty Ltd Mart,Silk Fabric,silk,17,350
INV-04319,2026-03-17,credit,Keya Rajagopal,Tara Inc Retailers,Cotton Fabric,cotton,16,120
INV-04319,2026-03-17,credit,Keya Rajagopal,Tara Inc Retailers,Nylon Fabric,nylon,10,180
INV-04319,2026-03-17,credit,Keya Rajagopal,Tara Inc Retailers,Nylon Fabric,nylon,4,180
INV-04320,2025-03-26,cash,Lakshit Nath,"Aggarwal, Anand and Pai Traders",Nylon Fabric,nylon,9,180
INV-04320,2025-03-26,cash,Lakshit Nath,"Aggarwal, Anand and Pai Traders",Wool Fabric,wool,22,200
INV-04320,2025-03-26,cash,Lakshit Nath,"Aggarwal, Anand and Pai Traders",Yarn Roll,yarn,1,90
INV-04320,2025-03-26,cash,Lakshit Nath,"Aggarwal, Anand and Pai Traders",Wool Fabric,wool,15,200
INV-04321,2024-06-18,cash,Faras Parmer,"Borah, Sachdeva and Shankar Enterprises",Yarn Roll,yarn,13,90
INV-04321,2024-06-18,cash,Faras Parmer,"Borah, Sachdeva and Shankar Enterprises",Nylon Fabric,nylon,9,180
INV-04321,2024-06-18,cash,Faras Parmer,"Borah, Sachdeva and Shankar Enterprises",Cotton Fabric,cotton,3,120
INV-04322,2024-10-11,credit,Keya Rajagopal,Ahluwalia-Chacko Textiles,Nylon Fabric,nylon,13,180
INV-04322,2024-10-11,credit,Keya Rajagopal,Ahluwalia-Chacko Textiles,Silk Fabric,silk,15,350
INV-04322,2024-10-11,credit,Keya Rajagopal,Ahluwalia-Chacko Textiles,Cotton Fabric,cotton,24,120
INV-04322,2024-10-11,credit,Keya Rajagopal,Ahluwalia-Chacko Textiles,Cotton Fabric,cotton,4,120
INV-04323,2025-01-31,credit,Raksha Kapadia,"Mistry, Karan and Tailor Enterprises",Polyester Sheet,polyester,2,150
INV-04323,2025-01-31,credit,Raksha Kapadia,"Mistry, Karan and Tailor Enterprises",Silk Fabric,silk,23,350
INV-04324,2024-11-11,cash,Bakhshi Kala,Tata-Sule Fabrics,Cotton Fabric,cotton,22,120
INV-04324,2024-11-11,cash,Bakhshi Kala,Tata-Sule Fabrics,Wool Fabric,wool,18,200
INV-04324,2024-11-11,cash,Bakhshi Kala,Tata-Sule Fabrics,Nylon Fabric,nylon,11,180
INV-04324,2024-11-11,cash,Bakhshi Kala,Tata-Sule Fabrics,Silk Fabric,silk,25,350
INV-04325,2024-06-14,credit,Samarth Ratta,Brar-Dhawan Enterprises,Yarn Roll,yarn,15,90
INV-04325,2024-06-14,credit,Samarth Ratta,Brar-Dhawan Enterprises,Cotton Fabric,cotton,13,120
INV-04325,2024-06-14,credit,Samarth Ratta,Brar-Dhawan Enterprises,Wool Fabric,wool,10,200
INV-04326,2026-10-04,credit,Bakhshi Kala,Nigam-Deep Distributors,Polyester Sheet,polyester,17,150
INV-04326,2026-10-04,credit,Bakhshi Kala,Nigam-Deep Distributors,Yarn Roll,yarn,3,90
INV-04326,2026-10-04,credit,Bakhshi Kala,Nigam-Deep Distributors,Wool Fabric,wool,17,200
INV-04327,2026-10-20,cash,Bakhshi Kala,Dube Inc Traders,Wool Fabric,wool,21,200
INV-04327,2026-10-20,cash,Bakhshi Kala,Dube Inc Traders,Yarn Roll,yarn,3,90
INV-04327,2026-10-20,cash,Bakhshi Kala,Dube Inc Traders,Silk Fabric,silk,1,350
INV-04327,2026-10-20,cash,Bakhshi Kala,Dube Inc Traders,Yarn Roll,yarn,6,90
INV-04328,2024-02-17,credit,Inaya Banik,"Patla, Boase and Kibe Traders",Cotton Fabric,cotton,21,120
INV-04328,2024-02-17,credit,Inaya Banik,"Patla, Boase and Kibe Traders",Cotton Fabric,cotton,6,120
INV-04328,2024-02-17,credit,Inaya Banik,"Patla, Boase and Kibe Traders",Silk Fabric,silk,25,350
INV-04329,2025-08-23,credit,Patrick Bala,"Rajagopal, Gole and Murty Retailers",Polyester Sheet,polyester,11,150
INV-04329,2025-08-23,credit,Patrick Bala,"Rajagopal, Gole and Murty Retailers",Wool Fabric,wool,14,200
INV-04329,2025-08-23,credit,Patrick Bala,"Rajagopal, Gole and Murty Retailers",Yarn Roll,yarn,16,90
INV-04329,2025-08-23,credit,Patrick Bala,"Rajagopal, Gole and Murty Retailers",Silk Fabric,silk,11,350
INV-04330,2025-08-15,cash,Patrick Bala,"Soni, Solanki and Bhatti Stores",Silk Fabric,silk,9,350
INV-04330,2025-08-15,cash,Patrick Bala,"Soni, Solanki and Bhatti Stores",Wool Fabric,wool,11,200
INV-04331,2025-05-20,credit,Rehaan Chada,Dube LLC Retailers,Nylon Fabric,nylon,20,180
INV-04331,2025-05-20,credit,Rehaan Chada,Dube LLC Retailers,Wool Fabric,wool,2,200
INV-04331,2025-05-20,credit,Rehaan Chada,Dube LLC Retailers,Cotton Fabric,cotton,7,120
INV-04332,2025-06-03,cash,Keya Rajagopal,Gulati-Issac Fabrics,Polyester Sheet,polyester,22,150
INV-04332,2025-06-03,cash,Keya Rajagopal,Gulati-Issac Fabrics,Nylon Fabric,nylon,2,180
INV-04333,2025-05-29,credit,Inaya Banik,"Dhawan, Bail and Bajwa Retailers",Wool Fabric,wool,13,200
INV-04333,2025-05-29,credit,Inaya Banik,"Dhawan, Bail and Bajwa Retailers",Cotton Fabric,cotton,4,120
INV-04333,2025-05-29,credit,Inaya Banik,"Dhawan, Bail and Bajwa Retailers",Nylon Fabric,nylon,3,180
INV-04333,2025-05-29,credit,Inaya Banik,"Dhawan, Bail and Bajwa Retailers",Silk Fabric,silk,24,350
INV-04334,2025-05-06,cash,Bakhshi Kala,"Varma, Bahl and Mannan Mart",Wool Fabric,wool,13,200
INV-04334,2025-05-06,cash,Bakhshi Kala,"Varma, Bahl and Mannan Mart",Wool Fabric,wool,10,200
INV-04335,2024-09-15,cash,Nikita Rajan,Ramakrishnan-Sarraf Fabrics,Nylon Fabric,nylon,3,180
INV-04335,2024-09-15,cash,Nikita Rajan,Ramakrishnan-Sarraf Fabrics,Yarn Roll,yarn,21,90
INV-04335,2024-09-15,cash,Nikita Rajan,Ramakrishnan-Sarraf Fabrics,Cotton Fabric,cotton,21,120
INV-04336,2025-09-23,credit,Yashodhara Sahni,Morar Ltd Stores,Nylon Fabric,nylon,16,180
INV-04336,2025-09-23,credit,Yashodhara Sahni,Morar Ltd Stores,Nylon Fabric,nylon,20,180
INV-04336,2025-09-23,credit,Yashodhara Sahni,Morar Ltd Stores,Yarn Roll,yarn,20,90
INV-04336,2025-09-23,credit,Yashodhara Sahni,Morar Ltd Stores,Polyester Sheet,polyester,9,150
INV-04337,2024-11-05,cash,Faris Dugar,"Kale, Chatterjee and Pingle Mart",Yarn Roll,yarn,19,90
INV-04337,2024-11-05,cash,Faris Dugar,"Kale, Chatterjee and Pingle Mart",Silk Fabric,silk,22,350
INV-04338,2024-04-30,credit,Lakshit Nath,Comar Group Textiles,Yarn Roll,yarn,16,90
INV-04338,2024-04-30,credit,Lakshit Nath,Comar Group Textiles,Yarn Roll,yarn,1,90
INV-04339,2026-05-11,credit,Ethan Das,"Dora, Shroff and Banerjee Traders",Nylon Fabric,nylon,16,180
INV-04339,2026-05-11,credit,Ethan Das,"Dora, Shroff and Banerjee Traders",Nylon Fabric,nylon,3,180
INV-04339,2026-05-11,credit,Ethan Das,"Dora, Shroff and Banerjee Traders",Silk Fabric,silk,22,350
INV-04339,2026-05-11,credit,Ethan Das,"Dora, Shroff and Banerjee Traders",Silk Fabric,silk,14,350
INV-04340,2025-12-25,credit,Faris Dugar,"Saxena, Kannan and Sant Traders",Nylon Fabric,nylon,11,180
INV-04340,2025-12-25,credit,Faris Dugar,"Saxena, Kannan and Sant Traders",Yarn Roll,yarn,10,90
INV-04340,2025-12-25,credit,Faris Dugar,"Saxena, Kannan and Sant Traders",Polyester Sheet,polyester,5,150
INV-04340,2025-12-25,credit,Faris Dugar,"Saxena, Kannan and Sant Traders",Cotton Fabric,cotton,15,120
INV-04341,2025-05-05,credit,Hema Talwar,Mitra-Panchal Enterprises,Cotton Fabric,cotton,5,120
INV-04341,2025-05-05,credit,Hema Talwar,Mitra-Panchal Enterprises,Nylon Fabric,nylon,7,180
INV-04342,2025-05-07,cash,Bakhshi Kala,Shroff-Mishra Retailers,Polyester Sheet,polyester,9,150
INV-04342,2025-05-07,cash,Bakhshi Kala,Shroff-Mishra Retailers,Nylon Fabric,nylon,8,180
INV-04342,2025-05-07,cash,Bakhshi Kala,Shroff-Mishra Retailers,Polyester Sheet,polyester,17,150
INV-04342,2025-05-07,cash,Bakhshi Kala,Shroff-Mishra Retailers,Silk Fabric,silk,25,350
INV-04343,2024-06-17,cash,Patrick Bala,Sha Inc Textiles,Wool Fabric,wool,17,200
INV-04343,2024-06-17,cash,Patrick Bala,Sha Inc Textiles,Cotton Fabric,cotton,8,120
INV-04343,2024-06-17,cash,Patrick Bala,Sha Inc Textiles,Nylon Fabric,nylon,21,180
INV-04344,2024-06-01,credit,Keya Rajagopal,Dasgupta PLC Textiles,Silk Fabric,silk,9,350
INV-04344,2024-06-01,credit,Keya Rajagopal,Dasgupta PLC Textiles,Silk Fabric,silk,1,350
INV-04345,2026-03-22,cash,Faris Dugar,Patla PLC Enterprises,Cotton Fabric,cotton,25,120
INV-04345,2026-03-22,cash,Faris Dugar,Patla PLC Enterprises,Wool Fabric,wool,3,200
INV-04345,2026-03-22,cash,Faris Dugar,Patla PLC Enterprises,Yarn Roll,yarn,23,90
INV-04345,2026-03-22,cash,Faris Dugar,Patla PLC Enterprises,Polyester Sheet,polyester,21,150
INV-04346,2024-08-09,credit,Hitesh Kala,"Oza, Handa and Rastogi Enterprises",Wool Fabric,wool,17,200
INV-04346,2024-08-09,credit,Hitesh Kala,"Oza, Handa and Rastogi Enterprises",Yarn Roll,yarn,3,90
INV-04346,2024-08-09,credit,Hitesh Kala,"Oza, Handa and Rastogi Enterprises",Polyester Sheet,polyester,13,150
INV-04346,2024-08-09,credit,Hitesh Kala,"Oza, Handa and Rastogi Enterprises",Cotton Fabric,cotton,18,120
INV-04347,2026-11-21,cash,Irya Naik,Soni and Sons Traders,Yarn Roll,yarn,12,90
INV-04347,2026-11-21,cash,Irya Naik,Soni and Sons Traders,Cotton Fabric,cotton,22,120
INV-04347,2026-11-21,cash,Irya Naik,Soni and Sons Traders,Nylon Fabric,nylon,1,180
INV-04347,2026-11-21,cash,Irya Naik,Soni and Sons Traders,Polyester Sheet,polyester,23,150
INV-04348,2024-11-18,cash,Manya Soni,"Kapur, Lal and Deshpande Distributors",Nylon Fabric,nylon,6,180
INV-04348,2024-11-18,cash,Manya Soni,"Kapur, Lal and Deshpande Distributors",Cotton Fabric,cotton,5,120
INV-04348,2024-11-18,cash,Manya Soni,"Kapur, Lal and Deshpande Distributors",Yarn Roll,yarn,24,90
INV-04348,2024-11-18,cash,Manya Soni,"Kapur, Lal and Deshpande Distributors",Wool Fabric,wool,24,200
INV-04349,2024-06-21,credit,Christopher Sridhar,Koshy and Sons Fabrics,Polyester Sheet,polyester,6,150
INV-04349,2024-06-21,credit,Christopher Sridhar,Koshy and Sons Fabrics,Nylon Fabric,nylon,16,180
INV-04350,2026-01-20,credit,Ronith Mahal,"Chaudhary, Palla and Wali Distributors",Yarn Roll,yarn,17,90
INV-04350,2026-01-20,credit,Ronith Mahal,"Chaudhary, Palla and Wali Distributors",Polyester Sheet,polyester,2,150
INV-04350,2026-01-20,credit,Ronith Mahal,"Chaudhary, Palla and Wali Distributors",Yarn Roll,yarn,16,90
INV-04351,2026-06-02,cash,Geetika Vig,"Dubey, Thakkar and Mukhopadhyay Mart",Silk Fabric,silk,3,350
INV-04351,2026-06-02,cash,Geetika Vig,"Dubey, Thakkar and Mukhopadhyay Mart",Nylon Fabric,nylon,6,180
INV-04352,2024-01-08,cash,Nikita Rajan,Venkataraman-Salvi Traders,Silk Fabric,silk,4,350
INV-04352,2024-01-08,cash,Nikita Rajan,Venkataraman-Salvi Traders,Polyester Sheet,polyester,22,150
INV-04352,2024-01-08,cash,Nikita Rajan,Venkataraman-Salvi Traders,Cotton Fabric,cotton,4,120
INV-04353,2026-11-10,cash,Yashodhara Sahni,Dash Ltd Distributors,Silk Fabric,silk,13,350
INV-04353,2026-11-10,cash,Yashodhara Sahni,Dash Ltd Distributors,Silk Fabric,silk,8,350
INV-04353,2026-11-10,cash,Yashodhara Sahni,Dash Ltd Distributors,Polyester Sheet,polyester,19,150
INV-04354,2025-04-14,credit,Ronith Mahal,Balan Ltd Retailers,Silk Fabric,silk,4,350
INV-04354,2025-04-14,credit,Ronith Mahal,Balan Ltd Retailers,Cotton Fabric,cotton,13,120
INV-04354,2025-04-14,credit,Ronith Mahal,Balan Ltd Retailers,Polyester Sheet,polyester,20,150
INV-04354,2025-04-14,credit,Ronith Mahal,Balan Ltd Retailers,Silk Fabric,silk,18,350
INV-04355,2025-08-17,cash,Lakshit Nath,"Shan, Badal and Chawla Retailers",Polyester Sheet,polyester,22,150
INV-04355,2025-08-17,cash,Lakshit Nath,"Shan, Badal and Chawla Retailers",Yarn Roll,yarn,6,90
INV-04355,2025-08-17,cash,Lakshit Nath,"Shan, Badal and Chawla Retailers",Wool Fabric,wool,5,200
INV-04356,2026-12-05,credit,Inaya Banik,Handa Group Textiles,Polyester Sheet,polyester,2,150
INV-04356,2026-12-05,credit,Inaya Banik,Handa Group Textiles,Yarn Roll,yarn,1,90
INV-04356,2026-12-05,credit,Inaya Banik,Handa Group Textiles,Silk Fabric,silk,13,350
INV-04357,2024-01-24,cash,Ishaan Krish,"Dara, Kara and Sachar Enterprises",Nylon Fabric,nylon,25,180
INV-04357,2024-01-24,cash,Ishaan Krish,"Dara, Kara and Sachar Enterprises",Polyester Sheet,polyester,10,150
INV-04357,2024-01-24,cash,Ishaan Krish,"Dara, Kara and Sachar Enterprises",Wool Fabric,wool,10,200
INV-04357,2024-01-24,cash,Ishaan Krish,"Dara, Kara and Sachar Enterprises",Polyester Sheet,polyester,9,150
INV-04358,2024-11-12,cash,Irya Naik,Mitter Ltd Fabrics,Silk Fabric,silk,13,350
INV-04358,2024-11-12,cash,Irya Naik,Mitter Ltd Fabrics,Silk Fabric,silk,22,350
INV-04358,2024-11-12,cash,Irya Naik,Mitter Ltd Fabrics,Yarn Roll,yarn,12,90
INV-04358,2024-11-12,cash,Irya Naik,Mitter Ltd Fabrics,Polyester Sheet,polyester,23,150
INV-04359,2024-08-06,credit,Vasana Bera,Wason-Dhar Distributors,Nylon Fabric,nylon,8,180
INV-04359,2024-08-06,credit,Vasana Bera,Wason-Dhar Distributors,Nylon Fabric,nylon,13,180
INV-04359,2024-08-06,credit,Vasana Bera,Wason-Dhar Distributors,Polyester Sheet,polyester,4,150
